Customer ID,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
1728-BQDMA,Q3,Joined,No,0,,
5117-ZSMHQ,Q3,Stayed,No,0,,
5151-HQRDG,Q3,Stayed,No,0,,
0960-HUWBM,Q3,Stayed,No,0,,
6465-GSRCL,Q3,Stayed,No,0,,
0263-FJTQO,Q3,Stayed,No,0,,
7319-ZNRTR,Q3,Stayed,No,0,,
7503-EPSZW,Q3,Stayed,No,0,,
7089-XXAYG,Q3,Stayed,No,0,,
1666-JXLKU,Q3,Stayed,No,0,,
7855-DIWPO,Q3,Stayed,No,0,,
5133-POWUA,Q3,Joined,No,0,,
5652-MSDEY,Q3,Stayed,No,0,,
1810-BOHSY,Q3,Stayed,No,0,,
1784-BXEFA,Q3,Stayed,No,0,,
7351-MHQVU,Q3,Stayed,No,0,,
9224-VTYID,Q3,Stayed,No,0,,
9500-IWPXQ,Q3,Stayed,No,0,,
5762-TJXGK,Q3,Stayed,No,0,,
4504-YOULA,Q3,Stayed,No,0,,
5569-IDSEY,Q3,Stayed,No,0,,
7284-ZZLOH,Q3,Stayed,No,0,,
1777-JYQPJ,Q3,Joined,No,0,,
3401-URHDA,Q3,Stayed,No,0,,
1599-EAHXY,Q3,Stayed,No,0,,
8631-XVRZL,Q3,Stayed,No,0,,
3853-LYGAM,Q3,Stayed,No,0,,
5751-USDBL,Q3,Stayed,No,0,,
5680-LQOGP,Q3,Stayed,No,0,,
8189-DUKMV,Q3,Stayed,No,0,,
9931-DCEZH,Q3,Stayed,No,0,,
1898-JSNDC,Q3,Stayed,No,0,,
0315-LVCRK,Q3,Stayed,No,0,,
3911-RSNHI,Q3,Stayed,No,0,,
2410-CIYFZ,Q3,Joined,No,0,,
5505-OVWQW,Q3,Stayed,No,0,,
7271-AJDTL,Q3,Stayed,No,0,,
1867-TJHTS,Q3,Stayed,No,0,,
4429-WYGFR,Q3,Stayed,No,0,,
2817-LVCPP,Q3,Stayed,No,0,,
5038-ETMLM,Q3,Stayed,No,0,,
5056-FIMPT,Q3,Stayed,No,0,,
4521-WFJAI,Q3,Stayed,No,0,,
6569-KTMDU,Q3,Joined,No,0,,
8809-XKHMD,Q3,Stayed,No,0,,
0396-YCHWO,Q3,Stayed,No,0,,
0867-LDTTC,Q3,Stayed,No,0,,
2122-SZZZD,Q3,Stayed,No,0,,
3148-AOIQT,Q3,Stayed,No,0,,
6692-YQHXC,Q3,Stayed,No,0,,
3889-VWBID,Q3,Stayed,No,0,,
5222-JCXZT,Q3,Stayed,No,0,,
9754-CLVZW,Q3,Stayed,No,0,,
2739-CCZMB,Q3,Stayed,No,0,,
7080-TNUWP,Q3,Stayed,No,0,,
0496-AHOOK,Q3,Stayed,No,0,,
2468-SJFLM,Q3,Joined,No,0,,
3181-VTHOE,Q3,Stayed,No,0,,
7168-HDQHG,Q3,Stayed,No,0,,
4567-AKPIA,Q3,Stayed,No,0,,
7901-HXJVA,Q3,Stayed,No,0,,
5924-IFQTT,Q3,Stayed,No,0,,
7968-QUXNS,Q3,Stayed,No,0,,
8903-WMRNW,Q3,Stayed,No,0,,
2452-SNHFZ,Q3,Stayed,No,0,,
3629-WEAAM,Q3,Stayed,No,0,,
6029-CSMJE,Q3,Stayed,No,0,,
7993-NQLJE,Q3,Stayed,No,0,,
9909-DFRJA,Q3,Stayed,No,0,,
9099-FTUHS,Q3,Stayed,No,0,,
4962-CHQPW,Q3,Stayed,No,0,,
9467-ROOLM,Q3,Stayed,No,0,,
2253-KPMNB,Q3,Stayed,No,0,,
1345-ZUKID,Q3,Stayed,No,0,,
6429-SHBCB,Q3,Stayed,No,0,,
2603-HVKCG,Q3,Stayed,No,0,,
1834-WULEG,Q3,Stayed,No,0,,
9097-ZUBYC,Q3,Stayed,No,0,,
5148-ORICT,Q3,Stayed,No,0,,
4893-GYUJU,Q3,Stayed,No,0,,
4578-PHJYZ,Q3,Stayed,No,0,,
7272-QDCKA,Q3,Stayed,No,0,,
8908-SLFCJ,Q3,Stayed,No,0,,
9766-HGEDE,Q3,Stayed,No,0,,
6968-MHOMU,Q3,Stayed,No,0,,
5044-XDPYX,Q3,Stayed,No,0,,
1814-WFGVS,Q3,Stayed,No,0,,
3721-WKIIL,Q3,Stayed,No,0,,
6734-CKRSM,Q3,Joined,No,0,,
1265-ZFOSD,Q3,Stayed,No,0,,
6568-POCUI,Q3,Stayed,No,0,,
5197-LQXXH,Q3,Stayed,No,0,,
3457-PQBYH,Q3,Stayed,No,0,,
7682-AZNDK,Q3,Stayed,No,0,,
5384-ZTTWP,Q3,Stayed,No,0,,
3745-HRPHI,Q3,Stayed,No,0,,
1231-YNDEK,Q3,Stayed,No,0,,
1407-DIGZV,Q3,Joined,No,0,,
0570-BFQHT,Q3,Stayed,No,0,,
4393-OBCRR,Q3,Joined,No,0,,
8564-LDKFL,Q3,Stayed,No,0,,
3696-DFHHB,Q3,Stayed,No,0,,
4717-GHADL,Q3,Stayed,No,0,,
5501-TVMGM,Q3,Joined,No,0,,
5879-HMFFH,Q3,Stayed,No,0,,
6772-WFQRD,Q3,Stayed,No,0,,
3810-DVDQQ,Q3,Stayed,No,0,,
6972-SNKKW,Q3,Stayed,No,0,,
3694-GLTJM,Q3,Stayed,No,0,,
8550-XSXUQ,Q3,Stayed,No,0,,
9055-MOJJJ,Q3,Stayed,No,0,,
4359-INNWN,Q3,Stayed,No,0,,
0585-EGDDA,Q3,Stayed,No,0,,
4032-RMHCI,Q3,Stayed,No,0,,
3481-JHUZH,Q3,Stayed,No,0,,
3594-IVHJZ,Q3,Joined,No,0,,
6869-FGJJC,Q3,Stayed,No,0,,
3896-ZVNET,Q3,Stayed,No,0,,
8205-VSLRB,Q3,Stayed,No,0,,
5960-MVTUK,Q3,Joined,No,0,,
6817-WTYHE,Q3,Joined,No,0,,
3082-VQXNH,Q3,Joined,No,0,,
4931-TRZWN,Q3,Stayed,No,0,,
0750-EKNGL,Q3,Stayed,No,0,,
7669-LCRSD,Q3,Stayed,No,0,,
3567-PQTSO,Q3,Stayed,No,0,,
8043-PNYSD,Q3,Stayed,No,0,,
9938-EKRGF,Q3,Stayed,No,0,,
2703-AMTUL,Q3,Stayed,No,0,,
8173-RXAYP,Q3,Stayed,No,0,,
4825-XJGDM,Q3,Stayed,No,0,,
5402-HTOTQ,Q3,Stayed,No,0,,
6734-JDTTV,Q3,Stayed,No,0,,
7850-THJMU,Q3,Stayed,No,0,,
3890-RTCMS,Q3,Stayed,No,0,,
3717-FDJFU,Q3,Stayed,No,0,,
3665-JATSN,Q3,Stayed,No,0,,
7966-YOTQW,Q3,Stayed,No,0,,
8853-TZDGH,Q3,Stayed,No,0,,
4324-BZCKL,Q3,Stayed,No,0,,
6924-TDGMT,Q3,Stayed,No,0,,
1536-YHDOE,Q3,Stayed,No,0,,
8123-QBNAZ,Q3,Stayed,No,0,,
7711-YIJWC,Q3,Stayed,No,0,,
5482-VXSXJ,Q3,Stayed,No,0,,
7365-BVCJH,Q3,Joined,No,0,,
9620-ENEJV,Q3,Stayed,No,0,,
2378-YIZKA,Q3,Stayed,No,0,,
0689-DSXGL,Q3,Stayed,No,0,,
6818-DJXAA,Q3,Stayed,No,0,,
0464-WJTKO,Q3,Stayed,No,0,,
8902-ZEOVF,Q3,Stayed,No,0,,
6778-EICRF,Q3,Stayed,No,0,,
2662-NNTDK,Q3,Stayed,No,0,,
4132-KALRO,Q3,Stayed,No,0,,
2874-YXVVA,Q3,Stayed,No,0,,
1245-HARPS,Q3,Stayed,No,0,,
4323-ELYYB,Q3,Stayed,No,0,,
4293-ETKAP,Q3,Stayed,No,0,,
6064-PUPMC,Q3,Stayed,No,0,,
6504-VBLFL,Q3,Stayed,No,0,,
6322-PJJDJ,Q3,Stayed,No,0,,
0330-BGYZE,Q3,Stayed,No,0,,
1085-LDWAM,Q3,Stayed,No,0,,
7586-ZATGZ,Q3,Stayed,No,0,,
7197-VOJMM,Q3,Stayed,No,0,,
1843-TLSGD,Q3,Stayed,No,0,,
9626-VFRGG,Q3,Stayed,No,0,,
7075-BNDVQ,Q3,Stayed,No,0,,
9143-CANJF,Q3,Stayed,No,0,,
7284-BUYEC,Q3,Stayed,No,0,,
2041-JIJCI,Q3,Stayed,No,0,,
4900-MSOMT,Q3,Stayed,No,0,,
2229-VWQJH,Q3,Stayed,No,0,,
9194-GFVOI,Q3,Stayed,No,0,,
1336-EZFZY,Q3,Stayed,No,0,,
4282-MSACW,Q3,Stayed,No,0,,
1403-LKLIK,Q3,Stayed,No,0,,
9643-AVVWI,Q3,Joined,No,0,,
0253-ZTEOB,Q3,Stayed,No,0,,
2706-QZIHY,Q3,Stayed,No,0,,
6061-PQHMK,Q3,Stayed,No,0,,
6137-MFAJN,Q3,Stayed,No,0,,
9122-UMROB,Q3,Joined,No,0,,
4232-JGKIY,Q3,Joined,No,0,,
2402-TAIRZ,Q3,Stayed,No,0,,
9139-TWBAS,Q3,Stayed,No,0,,
6685-GBWJZ,Q3,Stayed,No,0,,
3913-RDSJZ,Q3,Stayed,No,0,,
4203-QGNZA,Q3,Stayed,No,0,,
5043-TRZWM,Q3,Joined,No,0,,
9494-BDNNC,Q3,Stayed,No,0,,
1640-PLFMP,Q3,Joined,No,0,,
5366-OBVMR,Q3,Stayed,No,0,,
7644-OMVMY,Q3,Stayed,No,0,,
4573-JKNAE,Q3,Stayed,No,0,,
9817-APLHW,Q3,Stayed,No,0,,
8380-MQINP,Q3,Stayed,No,0,,
0840-DFEZH,Q3,Stayed,No,0,,
8690-ZVLCL,Q3,Stayed,No,0,,
0384-LPITE,Q3,Stayed,No,0,,
4616-EWBNJ,Q3,Stayed,No,0,,
1335-HQMKX,Q3,Stayed,No,0,,
6923-AQONU,Q3,Stayed,No,0,,
4536-PLEQY,Q3,Stayed,No,0,,
7029-IJEJK,Q3,Stayed,No,0,,
8871-JLMHM,Q3,Stayed,No,0,,
5447-VYTKW,Q3,Stayed,No,0,,
3623-FQBOX,Q3,Stayed,No,0,,
3474-BAFSJ,Q3,Stayed,No,0,,
3865-ZFZIB,Q3,Stayed,No,0,,
1855-AGAWH,Q3,Stayed,No,0,,
7109-CQYUZ,Q3,Stayed,No,0,,
1370-GGAWX,Q3,Stayed,No,0,,
5307-UVGNB,Q3,Stayed,No,0,,
3642-BYHDO,Q3,Stayed,No,0,,
9629-NHXFW,Q3,Joined,No,0,,
2696-RZVZW,Q3,Stayed,No,0,,
5766-FTRTS,Q3,Stayed,No,0,,
0396-HUJBP,Q3,Joined,No,0,,
8879-ZKJOF,Q3,Stayed,No,0,,
6285-FTQBF,Q3,Stayed,No,0,,
1474-JUWSM,Q3,Stayed,No,0,,
3530-CRZSB,Q3,Stayed,No,0,,
8498-XXGWA,Q3,Stayed,No,0,,
9617-INGJY,Q3,Joined,No,0,,
0621-TSSMU,Q3,Stayed,No,0,,
7234-KMNRQ,Q3,Stayed,No,0,,
7636-PEPNS,Q3,Stayed,No,0,,
4683-WYDOU,Q3,Stayed,No,0,,
9052-DHNKM,Q3,Stayed,No,0,,
6794-HKIAJ,Q3,Stayed,No,0,,
5578-NKCXI,Q3,Stayed,No,0,,
1642-HMARX,Q3,Stayed,No,0,,
3096-WPXBT,Q3,Stayed,No,0,,
8434-PNQZX,Q3,Stayed,No,0,,
5950-AAAGJ,Q3,Stayed,No,0,,
4299-OPXEJ,Q3,Stayed,No,0,,
9618-LFJRU,Q3,Stayed,No,0,,
6693-DJWTY,Q3,Stayed,No,0,,
0744-GKNGE,Q3,Stayed,No,0,,
6447-EGDIV,Q3,Stayed,No,0,,
4854-SSLTN,Q3,Joined,No,0,,
5294-DMSFH,Q3,Stayed,No,0,,
4837-PZTIC,Q3,Stayed,No,0,,
0603-OLQDC,Q3,Stayed,No,0,,
3272-VUHPV,Q3,Stayed,No,0,,
4176-FXYBO,Q3,Stayed,No,0,,
1063-DHQJF,Q3,Stayed,No,0,,
8663-UPDGF,Q3,Stayed,No,0,,
6719-FGEDO,Q3,Stayed,No,0,,
1837-YQUCE,Q3,Stayed,No,0,,
0369-ZGOVK,Q3,Stayed,No,0,,
9919-KNPOO,Q3,Stayed,No,0,,
7872-BAAZR,Q3,Stayed,No,0,,
9391-LMANN,Q3,Stayed,No,0,,
8174-TBVCF,Q3,Stayed,No,0,,
1698-XFZCI,Q3,Stayed,No,0,,
1877-HKBQX,Q3,Stayed,No,0,,
4450-DLLMH,Q3,Joined,No,0,,
0428-AXXLJ,Q3,Stayed,No,0,,
2746-DIJLO,Q3,Stayed,No,0,,
3508-VLHCZ,Q3,Stayed,No,0,,
4086-ATNFV,Q3,Stayed,No,0,,
0468-YRPXN,Q3,Stayed,No,0,,
3739-YBWAB,Q3,Stayed,No,0,,
7047-FWEYA,Q3,Stayed,No,0,,
2000-MPKCA,Q3,Stayed,No,0,,
9762-YAQAA,Q3,Stayed,No,0,,
5473-KHBPS,Q3,Stayed,No,0,,
8950-MTZNV,Q3,Joined,No,0,,
0326-VDYXE,Q3,Stayed,No,0,,
0436-TWFFZ,Q3,Stayed,No,0,,
8566-YPRGL,Q3,Joined,No,0,,
6609-MXJHJ,Q3,Stayed,No,0,,
2669-OIDSD,Q3,Stayed,No,0,,
8400-WZICQ,Q3,Stayed,No,0,,
9576-SYUHJ,Q3,Stayed,No,0,,
0410-IPFTY,Q3,Stayed,No,0,,
2831-EBWRN,Q3,Stayed,No,0,,
9430-NKQLY,Q3,Stayed,No,0,,
0247-SLUJI,Q3,Joined,No,0,,
6483-OATDN,Q3,Stayed,No,0,,
1293-HHSHJ,Q3,Stayed,No,0,,
8610-ZIKJJ,Q3,Joined,No,0,,
7801-KICAO,Q3,Stayed,No,0,,
7673-LPRNY,Q3,Stayed,No,0,,
6060-QBMGV,Q3,Stayed,No,0,,
7339-POGZN,Q3,Stayed,No,0,,
2828-SLQPF,Q3,Stayed,No,0,,
4465-VDKIQ,Q3,Stayed,No,0,,
2558-BUOZZ,Q3,Stayed,No,0,,
9257-AZMTZ,Q3,Stayed,No,0,,
0003-MKNFE,Q3,Stayed,No,0,,
0975-UYDTX,Q3,Stayed,No,0,,
4682-BLBUC,Q3,Stayed,No,0,,
0975-VOOVL,Q3,Joined,No,0,,
5968-VXZLG,Q3,Joined,No,0,,
5201-FRKKS,Q3,Stayed,No,0,,
5443-SCMKX,Q3,Stayed,No,0,,
8295-KMENE,Q3,Stayed,No,0,,
6738-ISCBM,Q3,Stayed,No,0,,
9821-BESNZ,Q3,Stayed,No,0,,
3678-MNGZX,Q3,Stayed,No,0,,
1335-NTIUC,Q3,Stayed,No,0,,
2916-BQZLN,Q3,Stayed,No,0,,
4558-CGYCZ,Q3,Stayed,No,0,,
2368-GAKKQ,Q3,Stayed,No,0,,
8710-YGLWG,Q3,Joined,No,0,,
3199-XGZCY,Q3,Stayed,No,0,,
3785-KTYSH,Q3,Stayed,No,0,,
4063-EIKNQ,Q3,Stayed,No,0,,
6993-YCOBK,Q3,Stayed,No,0,,
5206-HPJKM,Q3,Stayed,No,0,,
8393-JMVMB,Q3,Joined,No,0,,
6036-TTFYU,Q3,Stayed,No,0,,
2550-AEVRU,Q3,Stayed,No,0,,
0969-RGKCU,Q3,Stayed,No,0,,
0378-CJKPV,Q3,Stayed,No,0,,
1703-MGIAB,Q3,Stayed,No,0,,
4311-QTTAI,Q3,Stayed,No,0,,
4318-RAJVY,Q3,Stayed,No,0,,
3612-YUNGG,Q3,Stayed,No,0,,
2254-DLXRI,Q3,Joined,No,0,,
5062-CJJKH,Q3,Stayed,No,0,,
9028-LIHRP,Q3,Stayed,No,0,,
1053-MXTTK,Q3,Stayed,No,0,,
1530-ZTDOZ,Q3,Stayed,No,0,,
1301-LOPVR,Q3,Stayed,No,0,,
0853-TWRVK,Q3,Stayed,No,0,,
6212-ATMLK,Q3,Stayed,No,0,,
8200-LGKSR,Q3,Stayed,No,0,,
0670-ANMUU,Q3,Stayed,No,0,,
6897-RWMUB,Q3,Stayed,No,0,,
6999-CHVCF,Q3,Stayed,No,0,,
6134-KWTBV,Q3,Stayed,No,0,,
1077-HUUJM,Q3,Stayed,No,0,,
0895-LNKRC,Q3,Stayed,No,0,,
8417-GSODA,Q3,Stayed,No,0,,
5171-EPLKN,Q3,Stayed,No,0,,
4452-QIIEB,Q3,Stayed,No,0,,
7820-ZYGNY,Q3,Stayed,No,0,,
9677-AVKED,Q3,Stayed,No,0,,
2227-JRSJX,Q3,Stayed,No,0,,
9847-HNVGP,Q3,Stayed,No,0,,
6696-YDAYZ,Q3,Stayed,No,0,,
8980-WQFWL,Q3,Stayed,No,0,,
6506-EYCNH,Q3,Stayed,No,0,,
4634-JLRJT,Q3,Joined,No,0,,
9501-UKKNL,Q3,Stayed,No,0,,
2560-QTSBS,Q3,Stayed,No,0,,
4795-WRNVT,Q3,Stayed,No,0,,
6080-TCMYC,Q3,Stayed,No,0,,
7860-UXCRM,Q3,Stayed,No,0,,
6357-JJPQT,Q3,Joined,No,0,,
2292-XQWSV,Q3,Stayed,No,0,,
9552-TGUZV,Q3,Stayed,No,0,,
9643-YBLUR,Q3,Stayed,No,0,,
8734-FNWVH,Q3,Stayed,No,0,,
9447-YPTBX,Q3,Stayed,No,0,,
9026-LHEVG,Q3,Stayed,No,0,,
7011-CVEUC,Q3,Stayed,No,0,,
7925-PNRGI,Q3,Stayed,No,0,,
1552-CZCLL,Q3,Stayed,No,0,,
3038-PQIUY,Q3,Stayed,No,0,,
9313-CDOGY,Q3,Stayed,No,0,,
8148-BPLZQ,Q3,Stayed,No,0,,
2623-DRYAM,Q3,Stayed,No,0,,
9987-LUTYD,Q3,Stayed,No,0,,
4488-KQFDT,Q3,Stayed,No,0,,
5693-PIPCS,Q3,Stayed,No,0,,
0491-KAPQG,Q3,Stayed,No,0,,
8039-EQPIM,Q3,Stayed,No,0,,
3209-ZPKFI,Q3,Stayed,No,0,,
6479-VDGRK,Q3,Stayed,No,0,,
3569-JFODW,Q3,Stayed,No,0,,
1591-XWLGB,Q3,Stayed,No,0,,
0396-UKGAI,Q3,Stayed,No,0,,
3243-ZHOHY,Q3,Stayed,No,0,,
5186-EJEGL,Q3,Stayed,No,0,,
7527-QNRUS,Q3,Stayed,No,0,,
2203-GHNWN,Q3,Stayed,No,0,,
5296-PSYVW,Q3,Stayed,No,0,,
6319-QSUSR,Q3,Stayed,No,0,,
0487-CRLZF,Q3,Stayed,No,0,,
9451-WLYRI,Q3,Stayed,No,0,,
8219-VYBVI,Q3,Stayed,No,0,,
1991-VOPLL,Q3,Stayed,No,0,,
9738-QLWTP,Q3,Stayed,No,0,,
9419-IPPBE,Q3,Stayed,No,0,,
0174-QRVVY,Q3,Stayed,No,0,,
8106-GWQOK,Q3,Stayed,No,0,,
8751-EDEKA,Q3,Stayed,No,0,,
6878-GGDWG,Q3,Stayed,No,0,,
8450-LUGUK,Q3,Stayed,No,0,,
3604-WLABM,Q3,Stayed,No,0,,
0795-GMVQO,Q3,Stayed,No,0,,
2259-OUUSZ,Q3,Stayed,No,0,,
1142-IHLOO,Q3,Stayed,No,0,,
4633-MKHYU,Q3,Stayed,No,0,,
6257-RJOHI,Q3,Stayed,No,0,,
1545-JFUML,Q3,Stayed,No,0,,
1353-GHZOS,Q3,Stayed,No,0,,
2587-EKXTS,Q3,Stayed,No,0,,
5442-BXVND,Q3,Stayed,No,0,,
9753-OYLBX,Q3,Joined,No,0,,
2364-UFROM,Q3,Stayed,No,0,,
6656-JWRQX,Q3,Joined,No,0,,
6473-ULUHT,Q3,Stayed,No,0,,
7688-AWMDX,Q3,Stayed,No,0,,
2842-BCQGE,Q3,Stayed,No,0,,
7244-QWYHG,Q3,Stayed,No,0,,
5312-UXESG,Q3,Stayed,No,0,,
2150-WLKUW,Q3,Stayed,No,0,,
7159-FVYPK,Q3,Joined,No,0,,
7032-LMBHI,Q3,Stayed,No,0,,
6088-BXMRG,Q3,Stayed,No,0,,
4821-SJHJV,Q3,Stayed,No,0,,
7346-MEDWM,Q3,Stayed,No,0,,
1137-DGOWI,Q3,Stayed,No,0,,
3812-LRZIR,Q3,Stayed,No,0,,
9483-GCPWE,Q3,Stayed,No,0,,
4227-OJHAL,Q3,Stayed,No,0,,
9220-CXRSC,Q3,Stayed,No,0,,
4993-JCRGJ,Q3,Stayed,No,0,,
9537-JALFH,Q3,Stayed,No,0,,
6698-OXETB,Q3,Stayed,No,0,,
2103-ZRXFN,Q3,Joined,No,0,,
3724-BSCVH,Q3,Stayed,No,0,,
4877-TSOFF,Q3,Stayed,No,0,,
9209-NWPGU,Q3,Stayed,No,0,,
7306-YDSOI,Q3,Stayed,No,0,,
0655-YDGFJ,Q3,Stayed,No,0,,
8468-EHYJA,Q3,Stayed,No,0,,
6823-SIDFQ,Q3,Stayed,No,0,,
1097-FSPVW,Q3,Stayed,No,0,,
8328-SKJNO,Q3,Stayed,No,0,,
7010-ZMVBF,Q3,Stayed,No,0,,
5201-CBWYG,Q3,Stayed,No,0,,
6352-GIGGQ,Q3,Stayed,No,0,,
3635-QQRQD,Q3,Stayed,No,0,,
2897-DOVND,Q3,Joined,No,0,,
3082-YVEKW,Q3,Stayed,No,0,,
0191-EQUUH,Q3,Stayed,No,0,,
3489-HHPFY,Q3,Joined,No,0,,
2926-JEJJC,Q3,Stayed,No,0,,
4950-BDEUX,Q3,Stayed,No,0,,
5789-LDFXO,Q3,Stayed,No,0,,
0508-OOLTO,Q3,Joined,No,0,,
2984-TBYKU,Q3,Stayed,No,0,,
9822-WMWVG,Q3,Stayed,No,0,,
9040-KZVWO,Q3,Stayed,No,0,,
1548-ARAGG,Q3,Stayed,No,0,,
6339-RZCBJ,Q3,Stayed,No,0,,
2522-AHJXR,Q3,Stayed,No,0,,
0412-UCCNP,Q3,Stayed,No,0,,
1816-FLZDK,Q3,Joined,No,0,,
7096-UCLNH,Q3,Joined,No,0,,
4615-PIVVU,Q3,Stayed,No,0,,
8885-QSQBX,Q3,Joined,No,0,,
8617-ENBDS,Q3,Joined,No,0,,
9385-NXKDA,Q3,Stayed,No,0,,
0430-IHCDJ,Q3,Stayed,No,0,,
6674-KVJHG,Q3,Stayed,No,0,,
1814-DKOLC,Q3,Stayed,No,0,,
9351-HXDMR,Q3,Stayed,No,0,,
3537-HPKQT,Q3,Stayed,No,0,,
2129-ALKBS,Q3,Stayed,No,0,,
5821-MMEIL,Q3,Stayed,No,0,,
6968-URWQU,Q3,Stayed,No,0,,
4742-TXUEX,Q3,Stayed,No,0,,
9631-XEYKE,Q3,Joined,No,0,,
1335-MXCSE,Q3,Stayed,No,0,,
8873-TMKGR,Q3,Stayed,No,0,,
8800-JOOCF,Q3,Stayed,No,0,,
1469-LBJQJ,Q3,Stayed,No,0,,
0064-YIJGF,Q3,Stayed,No,0,,
2386-OWURY,Q3,Stayed,No,0,,
0310-VQXAM,Q3,Stayed,No,0,,
3453-RTHJQ,Q3,Stayed,No,0,,
6278-FEPBZ,Q3,Stayed,No,0,,
4280-DLSHD,Q3,Stayed,No,0,,
1508-DFXCU,Q3,Stayed,No,0,,
7868-BGSZA,Q3,Stayed,No,0,,
2800-QQUSO,Q3,Stayed,No,0,,
7973-DZRKH,Q3,Stayed,No,0,,
7698-YFGEZ,Q3,Joined,No,0,,
9773-PEQBZ,Q3,Stayed,No,0,,
7785-RDVIG,Q3,Joined,No,0,,
9602-WCXPI,Q3,Stayed,No,0,,
2903-YYTBW,Q3,Joined,No,0,,
3620-MWJNE,Q3,Joined,No,0,,
8573-JGCZW,Q3,Stayed,No,0,,
6837-HAEVO,Q3,Stayed,No,0,,
6701-YVNQG,Q3,Stayed,No,0,,
9504-YAZWB,Q3,Stayed,No,0,,
8819-ZBYNA,Q3,Stayed,No,0,,
6174-NRBTZ,Q3,Stayed,No,0,,
6137-NICCO,Q3,Stayed,No,0,,
9065-ZCPQX,Q3,Stayed,No,0,,
6402-EJMWF,Q3,Stayed,No,0,,
3620-EHIMZ,Q3,Stayed,No,0,,
3213-VVOLG,Q3,Stayed,No,0,,
6870-ECSHE,Q3,Joined,No,0,,
8747-UDCOI,Q3,Stayed,No,0,,
4626-OZDTJ,Q3,Stayed,No,0,,
9169-BSVIN,Q3,Stayed,No,0,,
8194-PEEBY,Q3,Stayed,No,0,,
6872-HXFNF,Q3,Stayed,No,0,,
7714-YXSMB,Q3,Stayed,No,0,,
8387-UGUSU,Q3,Stayed,No,0,,
1194-HVAIF,Q3,Stayed,No,0,,
1767-TGTKO,Q3,Stayed,No,0,,
8439-LTUGF,Q3,Stayed,No,0,,
8805-JNRAZ,Q3,Joined,No,0,,
6418-HNFED,Q3,Stayed,No,0,,
0206-OYVOC,Q3,Stayed,No,0,,
7291-CDTMJ,Q3,Joined,No,0,,
7128-GGCNO,Q3,Stayed,No,0,,
0237-YFUTL,Q3,Stayed,No,0,,
7691-KGKGP,Q3,Stayed,No,0,,
6710-HSJRD,Q3,Stayed,No,0,,
3675-EQOZA,Q3,Stayed,No,0,,
0840-DCNZE,Q3,Stayed,No,0,,
1732-FEKLD,Q3,Stayed,No,0,,
9862-KJTYK,Q3,Stayed,No,0,,
0479-HMSWA,Q3,Stayed,No,0,,
5854-KSRBJ,Q3,Stayed,No,0,,
0365-BZUWY,Q3,Stayed,No,0,,
5701-SVCWR,Q3,Joined,No,0,,
3129-AAQOU,Q3,Stayed,No,0,,
4922-CVPDX,Q3,Stayed,No,0,,
1357-BIJKI,Q3,Stayed,No,0,,
1099-BTKWT,Q3,Stayed,No,0,,
2018-PZKMU,Q3,Stayed,No,0,,
7340-KEFQE,Q3,Stayed,No,0,,
4570-QHXHL,Q3,Stayed,No,0,,
7392-YYPYJ,Q3,Stayed,No,0,,
2223-GDSHL,Q3,Stayed,No,0,,
9470-RTWDV,Q3,Stayed,No,0,,
2176-OSJUV,Q3,Stayed,No,0,,
9348-YVOMK,Q3,Stayed,No,0,,
8104-OSKWT,Q3,Stayed,No,0,,
4521-YEEHE,Q3,Stayed,No,0,,
4090-KPJIP,Q3,Joined,No,0,,
2592-HODOV,Q3,Stayed,No,0,,
7995-ZHHNZ,Q3,Stayed,No,0,,
3824-RHKVR,Q3,Stayed,No,0,,
5989-AXPUC,Q3,Stayed,No,0,,
4979-HPRFL,Q3,Stayed,No,0,,
8590-OHDIW,Q3,Stayed,No,0,,
8015-IHCGW,Q3,Stayed,No,0,,
2332-TODQS,Q3,Stayed,No,0,,
8008-OTEZX,Q3,Stayed,No,0,,
2773-OVBPK,Q3,Stayed,No,0,,
5999-LCXAO,Q3,Joined,No,0,,
5206-XZZQI,Q3,Stayed,No,0,,
4803-LBYPN,Q3,Stayed,No,0,,
2139-FQHLM,Q3,Stayed,No,0,,
1093-YSWCA,Q3,Stayed,No,0,,
3882-IYOIJ,Q3,Stayed,No,0,,
8749-TZYEC,Q3,Stayed,No,0,,
1755-FZQEC,Q3,Stayed,No,0,,
3115-JPJDD,Q3,Stayed,No,0,,
5600-KTXFM,Q3,Joined,No,0,,
6339-TBELP,Q3,Stayed,No,0,,
7964-YESJC,Q3,Stayed,No,0,,
9938-ZREHM,Q3,Stayed,No,0,,
7950-XWOVN,Q3,Stayed,No,0,,
4647-MUZON,Q3,Stayed,No,0,,
9702-AIUJO,Q3,Stayed,No,0,,
8849-PRIQJ,Q3,Stayed,No,0,,
8851-RAGOV,Q3,Stayed,No,0,,
5396-IZEPB,Q3,Stayed,No,0,,
1729-VLAZJ,Q3,Stayed,No,0,,
8285-ABVLB,Q3,Stayed,No,0,,
0701-TJSEF,Q3,Stayed,No,0,,
5712-VBOXD,Q3,Stayed,No,0,,
6629-LADHQ,Q3,Joined,No,0,,
1559-DTODC,Q3,Stayed,No,0,,
4797-MIWUM,Q3,Stayed,No,0,,
4537-CIBHB,Q3,Stayed,No,0,,
