Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
8510-BBWMU,Female,40,No,No,No,No,0
6857-TKDJV,Male,60,No,No,Yes,Yes,2
2360-RDGRO,Male,48,No,No,Yes,No,0
0584-BJQGZ,Female,19,Yes,No,No,No,0
1360-XFJMR,Female,50,No,No,Yes,No,0
9058-MJLZC,Female,37,No,No,No,No,0
0902-XKXPN,Male,29,Yes,No,Yes,Yes,1
5177-RVZNU,Female,28,Yes,No,No,Yes,3
0056-EPFBG,Male,33,No,No,Yes,Yes,1
8993-IZEUX,Male,54,No,No,No,No,0
8190-ZTQFB,Male,50,No,No,No,No,0
0931-MHTEM,Female,36,No,No,No,No,0
0440-UEDAI,Female,59,No,No,No,No,0
1337-BOZWO,Male,25,Yes,No,Yes,Yes,2
0868-VJRDR,Male,61,No,No,Yes,No,0
6344-SFJVH,Female,41,No,No,No,No,0
3950-VPYJB,Male,37,No,No,Yes,Yes,3
7321-ZNSLA,Male,58,No,No,Yes,Yes,3
8727-JQFHV,Male,60,No,No,Yes,Yes,2
9475-NNDGC,Male,50,No,No,Yes,No,0
1355-KUSBG,Female,56,No,No,Yes,Yes,2
3688-FTHLT,Female,56,No,No,No,No,0
0899-LIIBW,Male,21,Yes,No,Yes,No,0
1384-RCUXW,Male,58,No,No,No,No,0
5825-XJOCM,Male,39,No,No,No,Yes,3
6848-YLDFR,Male,54,No,No,Yes,Yes,2
8125-QPFJD,Female,36,No,No,Yes,No,0
2320-YKQBO,Female,51,No,No,No,No,0
4973-RLZVI,Female,52,No,No,No,No,0
7869-ZYDST,Male,33,No,No,Yes,No,0
1215-EXRMO,Male,32,No,No,Yes,No,0
2305-MRGLV,Male,31,No,No,Yes,No,0
8404-VIOMB,Female,52,No,No,No,No,0
2359-KLTEK,Female,25,Yes,No,Yes,Yes,3
2673-ZALNP,Female,29,Yes,No,No,No,0
9184-GALIL,Female,26,Yes,No,Yes,Yes,2
4393-RYCRE,Male,25,Yes,No,No,No,0
9746-MDMBK,Male,58,No,No,Yes,Yes,1
3162-ZJZFU,Male,25,Yes,No,Yes,Yes,2
8404-GFGCZ,Male,49,No,No,Yes,No,0
3521-MNKLV,Male,25,Yes,No,No,No,0
2533-TIBIX,Male,59,No,No,Yes,Yes,2
5092-STPKP,Female,45,No,No,No,No,0
0114-PEGZZ,Female,39,No,No,No,No,0
3359-DSRKA,Female,48,No,No,Yes,Yes,3
8639-NHQEI,Female,26,Yes,No,Yes,Yes,3
7161-DFHUF,Female,55,No,No,Yes,No,0
3720-DBRWL,Male,20,Yes,No,Yes,No,0
4994-OBRSZ,Male,24,Yes,No,No,Yes,3
0562-FGDCR,Female,61,No,No,Yes,Yes,3
3420-YJLQT,Female,45,No,No,No,No,0
6040-CGACY,Female,48,No,No,No,No,0
6582-PLFUU,Male,40,No,No,Yes,Yes,1
8242-PDSGJ,Male,47,No,No,Yes,No,0
0264-CNITK,Female,45,No,No,Yes,Yes,2
0089-IIQKO,Female,35,No,No,Yes,Yes,3
7839-NUIAA,Female,27,Yes,No,Yes,Yes,1
6075-QMNRR,Female,33,No,No,No,No,0
5966-EMAZU,Male,27,Yes,No,Yes,No,0
0440-EKDCF,Male,47,No,No,Yes,No,0
4774-HHGGS,Male,64,No,No,Yes,No,0
8180-AKMJV,Female,27,Yes,No,No,No,0
4298-OYIFC,Male,59,No,No,Yes,No,0
5566-SOEZD,Male,47,No,No,Yes,Yes,3
9842-EFSYY,Female,31,No,No,No,Yes,3
2272-WUSPA,Female,48,No,No,Yes,No,0
0930-EHUZA,Female,33,No,No,No,No,0
9975-SKRNR,Male,24,Yes,No,No,No,0
4973-MGTON,Female,33,No,No,Yes,No,0
3682-YEUWS,Male,27,Yes,No,Yes,Yes,1
1223-UNPKS,Male,55,No,No,Yes,Yes,1
3446-QDSZF,Female,57,No,No,No,No,0
7379-FNIUJ,Male,49,No,No,No,No,0
1627-AFWVJ,Female,30,No,No,No,No,0
4486-EFAEB,Male,56,No,No,No,No,0
0060-FUALY,Female,60,No,No,Yes,No,0
6954-OOYZZ,Male,41,No,No,Yes,No,0
7088-FBAWU,Female,22,Yes,No,Yes,Yes,2
8313-AFGBW,Male,55,No,No,Yes,No,0
3097-IDVPU,Male,51,No,No,Yes,Yes,2
2303-PJYHN,Female,27,Yes,No,Yes,No,0
9795-VOWON,Male,23,Yes,No,No,No,0
1237-WIYYZ,Female,49,No,No,No,No,0
1987-AUELQ,Female,46,No,No,Yes,No,0
4822-LPTYJ,Male,38,No,No,Yes,No,0
8165-CBKXO,Male,35,No,No,Yes,Yes,3
6527-PZFPV,Male,19,Yes,No,Yes,Yes,2
9593-CVZKR,Female,20,Yes,No,Yes,Yes,2
5236-XMZJY,Female,27,Yes,No,No,No,0
4827-DPADN,Female,28,Yes,No,Yes,Yes,3
2694-CIUMO,Female,47,No,No,No,No,0
5846-ABOBJ,Male,24,Yes,No,Yes,No,0
1439-LCGVL,Female,42,No,No,Yes,No,0
0909-SDHNU,Female,33,No,No,No,Yes,2
4647-XXZAM,Female,41,No,No,Yes,Yes,1
7740-KKCXF,Male,61,No,No,Yes,No,0
5360-XGYAZ,Male,32,No,No,Yes,Yes,1
3557-HTYWR,Female,56,No,No,No,No,0
1699-TLDLZ,Female,44,No,No,Yes,Yes,2
5600-PDUJF,Male,60,No,No,No,No,0
0567-XRHCU,Female,19,Yes,No,Yes,Yes,1
2067-QYTCF,Female,41,No,No,Yes,No,0
7407-SUJIZ,Male,33,No,No,No,No,0
9150-KPBJQ,Female,43,No,No,No,No,0
0052-DCKON,Male,28,Yes,No,Yes,No,0
3654-ARMGP,Female,60,No,No,No,No,0
9367-TCUYN,Female,25,Yes,No,No,No,0
0708-SJDIS,Female,32,No,No,No,No,0
2073-QBVBI,Female,59,No,No,Yes,No,0
6928-ONTRW,Female,53,No,No,Yes,Yes,1
5231-FIQPA,Female,53,No,No,No,No,0
6617-WLBQC,Female,51,No,No,Yes,Yes,3
2599-CIPQE,Male,36,No,No,Yes,Yes,3
8774-GSBUN,Male,40,No,No,Yes,No,0
7326-RIGQZ,Male,48,No,No,Yes,Yes,3
1401-FTHFQ,Male,64,No,No,Yes,Yes,1
0254-FNMCI,Female,19,Yes,No,No,No,0
1848-LBZHY,Female,19,Yes,No,Yes,No,0
8118-TJAFG,Male,33,No,No,Yes,Yes,1
5429-LWCMV,Female,52,No,No,No,No,0
7298-IZWLY,Female,43,No,No,No,No,0
3955-JBZZM,Male,45,No,No,No,No,0
4815-TUMEQ,Female,25,Yes,No,No,No,0
9909-IDLEK,Male,32,No,No,Yes,Yes,3
4092-OFQZS,Male,27,Yes,No,Yes,No,0
1561-BWHIN,Male,33,No,No,Yes,Yes,1
9927-DSWDF,Male,53,No,No,Yes,No,0
9500-LTVBP,Female,63,No,No,No,No,0
7252-NTGSS,Female,43,No,No,No,No,0
8149-AIQCG,Male,43,No,No,No,No,0
0899-WZRSD,Male,31,No,No,No,No,0
3255-GRXMG,Male,58,No,No,No,Yes,2
4828-FAZPK,Female,30,No,No,Yes,Yes,2
6094-ZIVKX,Female,45,No,No,No,No,0
3262-EIDHV,Female,46,No,No,Yes,Yes,1
7354-OIJLX,Male,52,No,No,No,No,0
1376-HHBDV,Female,37,No,No,No,No,0
6133-OZILE,Female,45,No,No,No,No,0
7191-ADRGF,Male,63,No,No,Yes,No,0
6892-BOGQE,Female,44,No,No,Yes,No,0
1746-TGTWV,Male,32,No,No,Yes,No,0
8050-WYBND,Female,55,No,No,No,Yes,2
2821-WARNZ,Female,25,Yes,No,No,Yes,1
4879-GZLFH,Female,33,No,No,Yes,Yes,3
8314-HTWVE,Female,38,No,No,Yes,Yes,1
9402-ROUMJ,Female,52,No,No,Yes,Yes,3
2507-QZPQS,Male,24,Yes,No,No,No,0
7159-NOKYQ,Male,42,No,No,Yes,No,0
5707-ZMDJP,Male,61,No,No,Yes,Yes,2
8779-YIQQA,Male,38,No,No,Yes,Yes,1
7136-IHZJA,Female,30,No,No,Yes,Yes,2
8966-OIQHG,Female,49,No,No,Yes,Yes,2
7074-STDCN,Male,25,Yes,No,No,No,0
8739-QOTTN,Female,35,No,No,Yes,No,0
1399-OUPJN,Female,43,No,No,Yes,Yes,2
0277-BKSQP,Male,49,No,No,Yes,Yes,3
5774-XZTQC,Female,30,No,No,Yes,Yes,1
2676-SSLTO,Male,49,No,No,No,No,0
6266-QHOJZ,Female,47,No,No,No,No,0
7269-JISCY,Female,48,No,No,No,No,0
0363-SVHYR,Male,28,Yes,No,Yes,Yes,3
8547-NSBBO,Male,62,No,No,No,No,0
6591-QGOYB,Male,29,Yes,No,No,No,0
9070-BCKQP,Female,20,Yes,No,Yes,No,0
6421-SZVEM,Female,30,No,No,Yes,Yes,1
1328-EUZHC,Female,59,No,No,Yes,No,0
8878-RYUKI,Female,30,No,No,No,No,0
9633-DENPU,Female,53,No,No,Yes,No,0
7811-JIVPF,Female,44,No,No,No,No,0
7113-HIPFI,Male,59,No,No,Yes,Yes,2
8541-QVFKM,Female,22,Yes,No,No,No,0
9258-CNWAC,Female,23,Yes,No,Yes,Yes,2
6374-AFWOX,Male,23,Yes,No,Yes,No,0
5317-FLPJF,Female,25,Yes,No,No,No,0
7621-VPNET,Female,60,No,No,Yes,No,0
6034-YMTOB,Female,62,No,No,No,No,0
4903-CNOZC,Male,25,Yes,No,No,No,0
4353-HYOJD,Female,37,No,No,Yes,Yes,5
7267-FRMJW,Female,25,Yes,No,Yes,Yes,3
4188-FRABG,Male,36,No,No,Yes,No,0
0620-DLSLK,Female,47,No,No,No,No,0
3850-OKINF,Male,42,No,No,Yes,Yes,3
1156-ZFYDO,Female,57,No,No,No,No,0
5549-ZGHFB,Male,33,No,No,Yes,Yes,1
7577-SWIFR,Male,49,No,No,No,No,0
0303-WMMRN,Male,32,No,No,No,No,0
6408-OTUBZ,Female,44,No,No,No,No,0
5204-HMGYF,Female,32,No,No,Yes,Yes,2
3727-OVPRY,Male,32,No,No,Yes,Yes,3
3797-FKOGQ,Male,31,No,No,No,Yes,2
7622-NXQZR,Male,29,Yes,No,No,No,0
6196-HBOBZ,Male,31,No,No,Yes,No,0
3970-XGJDU,Female,45,No,No,No,No,0
7017-VFULY,Female,38,No,No,Yes,No,0
5562-YJQGT,Female,57,No,No,No,No,0
8807-OPMBM,Female,36,No,No,Yes,Yes,3
8294-UIMBA,Female,64,No,No,No,No,0
8109-YUOHE,Male,58,No,No,No,No,0
5840-NVDCG,Female,32,No,No,Yes,Yes,1
8092-NLTGF,Male,25,Yes,No,No,No,0
5928-QLDHB,Male,48,No,No,No,No,0
9840-EFJQB,Female,43,No,No,No,No,0
0696-UKTOX,Male,64,No,No,No,Yes,1
4801-KFYKL,Male,28,Yes,No,No,Yes,3
3472-OAOOR,Male,23,Yes,No,Yes,Yes,1
6135-OZQVA,Female,46,No,No,No,No,0
2252-JHJGE,Male,24,Yes,No,No,No,0
4188-PCPIG,Female,32,No,No,Yes,No,0
7105-BENQF,Male,31,No,No,No,Yes,3
7721-DVEKZ,Female,42,No,No,No,No,0
3566-VVORZ,Female,39,No,No,Yes,No,0
9507-HSMMZ,Male,48,No,No,No,No,0
2480-SQIOB,Male,40,No,No,Yes,Yes,2
7813-TKCVO,Female,23,Yes,No,Yes,No,0
0128-MKWSG,Female,51,No,No,No,Yes,2
4350-ZTLPI,Female,36,No,No,Yes,No,0
0361-HJRDX,Female,38,No,No,No,No,0
5727-MYATE,Male,64,No,No,Yes,Yes,2
3823-KYNQY,Male,61,No,No,No,No,0
7570-WELNY,Female,52,No,No,Yes,No,0
3021-VLNRJ,Female,25,Yes,No,No,Yes,2
6907-FLBER,Male,62,No,No,No,No,0
5982-PSMKW,Female,20,Yes,No,Yes,Yes,2
3507-GASNP,Male,49,No,No,No,Yes,2
7096-ZNBZI,Female,21,Yes,No,Yes,No,0
1676-MQAOA,Male,32,No,No,No,No,0
7566-DSRLQ,Female,54,No,No,Yes,No,0
7245-JMTTQ,Female,19,Yes,No,No,No,0
6202-JVYEU,Male,28,Yes,No,No,No,0
8591-TKMZH,Male,40,No,No,Yes,Yes,3
0734-OXWBT,Male,44,No,No,No,Yes,1
0365-TRTPY,Female,52,No,No,No,No,0
7349-ALMUX,Male,35,No,No,No,No,0
6502-KUGLL,Female,29,Yes,No,Yes,Yes,2
1841-YSJGV,Male,58,No,No,Yes,No,0
3511-BFTJW,Male,25,Yes,No,Yes,Yes,3
5018-HEKFO,Female,51,No,No,No,No,0
2923-ARZLG,Male,38,No,No,Yes,Yes,2
3976-NLDEZ,Male,55,No,No,No,No,0
2282-YGNOR,Female,42,No,No,No,No,0
6854-EXGSF,Female,37,No,No,No,No,0
1241-EZFMJ,Male,48,No,No,Yes,No,0
5376-PCKNB,Male,35,No,No,Yes,Yes,1
8044-BGWPI,Male,50,No,No,Yes,Yes,2
4060-LDNLU,Male,22,Yes,No,No,No,0
3589-PPVKW,Male,19,Yes,No,No,No,0
1755-RMCXH,Male,37,No,No,Yes,Yes,2
3858-XHYJO,Female,24,Yes,No,Yes,No,0
4299-SIMNS,Male,43,No,No,No,No,0
7025-IWFHT,Male,62,No,No,No,No,0
6261-LHRTG,Female,27,Yes,No,No,No,0
7841-FCRQD,Female,27,Yes,No,Yes,No,0
2056-EVGZL,Male,56,No,No,Yes,Yes,2
7661-CPURM,Male,49,No,No,No,No,0
6233-HXJMX,Female,42,No,No,No,No,0
5902-WBLSE,Female,32,No,No,Yes,Yes,1
3239-TPHPZ,Female,60,No,No,Yes,No,0
5115-GZDEL,Male,20,Yes,No,No,Yes,3
3338-CVVEH,Male,38,No,No,No,No,0
4393-GEADV,Male,54,No,No,Yes,Yes,3
8486-AYEQH,Female,30,No,No,No,No,0
2495-KZNFB,Female,26,Yes,No,No,No,0
4560-WQAQW,Female,62,No,No,No,No,0
4274-DRSQT,Female,33,No,No,No,No,0
2027-DNKIV,Male,28,Yes,No,Yes,Yes,3
2885-HIJDH,Male,47,No,No,Yes,Yes,3
5424-RLQLC,Male,36,No,No,No,No,0
6507-DTJZV,Male,50,No,No,No,Yes,1
7673-BQGKU,Female,64,No,No,Yes,Yes,3
2725-IWWBA,Male,52,No,No,Yes,Yes,2
1061-PNTHC,Female,36,No,No,Yes,Yes,2
0394-YONDK,Male,28,Yes,No,Yes,Yes,3
6574-MCOEH,Female,47,No,No,Yes,Yes,2
7399-QHBJS,Female,56,No,No,Yes,Yes,3
9479-HYNYL,Female,48,No,No,Yes,No,0
9708-KFDBY,Male,29,Yes,No,No,No,0
3642-GKTCT,Female,58,No,No,No,No,0
0774-RMNUW,Female,44,No,No,Yes,Yes,1
1334-PDUKM,Female,48,No,No,Yes,No,0
0756-MPZRL,Male,35,No,No,No,No,0
2242-MFOTG,Male,29,Yes,No,No,No,0
2927-CVULT,Female,64,No,No,Yes,Yes,1
8745-PVESG,Female,44,No,No,No,No,0
7647-GYYKX,Female,48,No,No,Yes,Yes,4
9700-ISPUP,Female,59,No,No,Yes,Yes,1
9839-ETQOE,Male,41,No,No,No,Yes,2
9027-TMATR,Female,42,No,No,Yes,No,0
1941-HOSAM,Male,20,Yes,No,Yes,Yes,3
9110-HSGTV,Female,46,No,No,No,No,0
0704-VCUMB,Female,64,No,No,Yes,No,0
6171-ZTVYB,Male,42,No,No,Yes,No,0
1935-IMVBB,Male,43,No,No,Yes,No,0
2535-PBCGC,Female,21,Yes,No,Yes,No,0
1470-PSXNM,Male,27,Yes,No,Yes,Yes,2
2498-XLDZR,Female,26,Yes,No,Yes,Yes,1
5338-YHWYT,Male,45,No,No,No,Yes,1
7718-UPSKJ,Female,59,No,No,Yes,No,0
8731-WBBMB,Female,26,Yes,No,Yes,No,0
1448-CYWKC,Female,61,No,No,Yes,Yes,3
7901-IIDQV,Male,28,Yes,No,No,No,0
2690-DVRVK,Male,27,Yes,No,Yes,Yes,2
1270-XKUCC,Female,24,Yes,No,Yes,Yes,1
0334-ZFJSR,Female,41,No,No,Yes,No,0
5583-EJXRD,Male,19,Yes,No,Yes,Yes,2
4565-EVZMJ,Female,55,No,No,No,No,0
3327-YBAKM,Female,31,No,No,Yes,No,0
9441-QHEVC,Male,61,No,No,No,No,0
6705-LNMDD,Male,38,No,No,No,No,0
2580-ASVVY,Female,23,Yes,No,Yes,No,0
3370-GQEAL,Male,63,No,No,Yes,Yes,2
5032-USPKF,Female,57,No,No,No,No,0
4254-QPEDE,Female,22,Yes,No,Yes,No,0
6283-GITPX,Male,20,Yes,No,No,Yes,3
0771-CHWSK,Male,56,No,No,No,No,0
9788-HNGUT,Male,45,No,No,Yes,No,0
9495-REDIY,Male,56,No,No,No,Yes,2
5375-XLDOF,Male,24,Yes,No,Yes,Yes,3
1172-VIYBP,Male,54,No,No,Yes,Yes,3
6559-PDZLR,Male,26,Yes,No,No,No,0
8992-OBVDG,Male,25,Yes,No,No,No,0
4273-MBHYA,Female,38,No,No,No,Yes,1
4724-WXVWF,Male,28,Yes,No,No,No,0
5701-GUXDC,Female,24,Yes,No,Yes,No,0
1460-UZPRJ,Male,39,No,No,Yes,No,0
6082-GLJIX,Male,50,No,No,No,No,0
2495-TTHBQ,Female,52,No,No,No,Yes,1
0485-ZBSLN,Male,52,No,No,Yes,Yes,2
3810-PJUHR,Male,63,No,No,Yes,Yes,1
0847-HGRML,Male,44,No,No,No,Yes,2
8232-CTLKO,Female,58,No,No,Yes,Yes,2
9227-YBAXE,Female,23,Yes,No,Yes,Yes,2
9860-LISIZ,Female,19,Yes,No,No,No,0
0112-QAWRZ,Male,49,No,No,Yes,Yes,2
4043-MKDTV,Male,54,No,No,Yes,No,0
9229-RQABD,Male,45,No,No,No,No,0
8313-KTIHG,Male,54,No,No,No,No,0
5320-BRKGK,Female,28,Yes,No,Yes,Yes,2
6284-KMNUF,Female,33,No,No,Yes,No,0
6229-UOLQL,Male,24,Yes,No,Yes,Yes,2
3137-LUPIX,Female,58,No,No,No,No,0
6143-JQKEA,Male,34,No,No,No,No,0
8676-OOQEJ,Male,52,No,No,No,No,0
9701-CDXHR,Female,63,No,No,Yes,No,0
8124-NZVGJ,Female,29,Yes,No,No,No,0
2162-FRZAA,Male,45,No,No,Yes,Yes,2
5118-MUEYH,Female,22,Yes,No,Yes,No,0
5627-TVBPP,Female,44,No,No,No,Yes,1
3936-QQFLL,Male,58,No,No,No,No,0
2589-AYCRP,Female,63,No,No,No,No,0
4067-HLYQI,Female,43,No,No,No,No,0
5124-EOGYE,Male,59,No,No,No,No,0
5057-RKGLH,Female,22,Yes,No,Yes,Yes,1
0292-WEGCH,Female,40,No,No,Yes,Yes,2
8910-ICHIU,Female,27,Yes,No,No,No,0
4097-YODCF,Male,35,No,No,No,Yes,1
9715-WZCLW,Male,28,Yes,No,Yes,Yes,2
9786-YWNHU,Female,62,No,No,Yes,Yes,2
6407-GSJNL,Female,56,No,No,No,No,0
4049-ZPALD,Female,35,No,No,Yes,No,0
6833-JMZYP,Female,54,No,No,No,No,0
1310-QRITU,Female,40,No,No,No,No,0
8961-QDZZJ,Female,35,No,No,Yes,Yes,2
9715-SBVSU,Male,20,Yes,No,Yes,Yes,1
7929-SKFGK,Male,23,Yes,No,Yes,No,0
2300-RQGOI,Female,33,No,No,No,No,0
3563-SVYLG,Male,38,No,No,Yes,Yes,1
4998-IKFSE,Female,27,Yes,No,No,No,0
8630-QSGXK,Male,39,No,No,Yes,No,0
2455-USLMV,Female,30,No,No,No,No,0
9488-FVZCC,Female,35,No,No,Yes,Yes,1
5995-WWKKG,Female,62,No,No,No,No,0
7879-CGSFV,Male,19,Yes,No,No,No,0
9921-EZKBY,Male,55,No,No,No,Yes,3
7246-ZGQDF,Female,63,No,No,No,Yes,3
4456-RHSNB,Female,43,No,No,Yes,Yes,1
2481-SBOYW,Female,62,No,No,No,Yes,1
1833-TCXKK,Male,50,No,No,Yes,No,0
1832-PEUTS,Male,23,Yes,No,Yes,Yes,2
8660-BUETV,Female,37,No,No,No,No,0
0580-PIQHM,Female,21,Yes,No,Yes,Yes,1
5696-CEIQJ,Male,31,No,No,Yes,Yes,3
1696-HXOWK,Female,53,No,No,Yes,No,0
3026-ATZYV,Female,32,No,No,Yes,Yes,2
4012-YCFAI,Male,45,No,No,Yes,No,0
9970-QBCDA,Female,50,No,No,No,No,0
9496-IVVRP,Female,42,No,No,Yes,Yes,3
2657-VPXTA,Female,45,No,No,Yes,Yes,3
6551-VLJMV,Male,44,No,No,Yes,No,0
1221-GHZEP,Female,45,No,No,No,No,0
9289-LBQVU,Male,24,Yes,No,Yes,No,0
3458-IDMFK,Male,29,Yes,No,No,No,0
6933-FHBZC,Female,30,No,No,No,No,0
0221-NAUXK,Male,22,Yes,No,No,Yes,1
9770-KXGQU,Female,52,No,No,No,No,0
6538-POCHL,Male,59,No,No,No,No,0
3002-WQZWT,Female,25,Yes,No,No,No,0
4277-UDIEF,Male,51,No,No,Yes,Yes,3
1208-NBVFH,Male,63,No,No,Yes,Yes,1
4912-PIGUY,Female,44,No,No,No,No,0
2725-TTRIQ,Female,45,No,No,Yes,Yes,3
3374-TTZTK,Male,26,Yes,No,Yes,No,0
8990-ZXLSU,Female,63,No,No,No,No,0
2275-RBYQS,Female,38,No,No,No,No,0
4419-UJMUS,Male,55,No,No,Yes,Yes,1
7794-JASDG,Male,37,No,No,No,No,0
7609-YBPXG,Male,60,No,No,No,No,0
5519-TEEUH,Male,51,No,No,No,Yes,3
0804-XBFBV,Female,49,No,No,No,Yes,1
2676-OXPPQ,Male,22,Yes,No,No,No,0
3703-TTEPD,Male,28,Yes,No,No,No,0
2799-TSLAG,Female,25,Yes,No,Yes,Yes,3
7139-JZFVG,Male,37,No,No,Yes,Yes,2
4987-GQWPO,Male,48,No,No,No,No,0
1757-TCATG,Male,24,Yes,No,Yes,Yes,1
4776-XSKYQ,Female,48,No,No,Yes,Yes,1
8048-DSDFQ,Male,63,No,No,No,No,0
5753-QQWPW,Female,57,No,No,No,No,0
6010-DDPPW,Male,61,No,No,Yes,No,0
6693-FRIRW,Male,61,No,No,No,No,0
6586-MYGKD,Male,46,No,No,Yes,No,0
3173-NVMPX,Female,51,No,No,Yes,Yes,3
0623-GDISB,Female,63,No,No,No,No,0
2892-GESUL,Female,20,Yes,No,Yes,Yes,3
2043-WVTQJ,Male,61,No,No,Yes,No,0
8034-RYTVV,Female,19,Yes,No,No,No,0
3863-QSTYI,Male,60,No,No,No,No,0
5044-LRQAQ,Female,19,Yes,No,Yes,No,0
1716-LSAMB,Male,21,Yes,No,Yes,Yes,1
1333-PBMXB,Female,40,No,No,Yes,Yes,2
6546-OPBBH,Male,40,No,No,Yes,Yes,3
9127-QRZMH,Male,39,No,No,Yes,No,0
5919-VCZYM,Male,19,Yes,No,No,No,0
9644-KVCNC,Female,49,No,No,No,No,0
2137-DQMEV,Male,39,No,No,Yes,Yes,2
8174-LNWMW,Female,52,No,No,No,No,0
2404-JIBFC,Female,37,No,No,Yes,Yes,3
4632-PAOYU,Male,37,No,No,Yes,Yes,1
7880-XSOJX,Male,50,No,No,No,No,0
4589-IUAJB,Male,36,No,No,Yes,No,0
8457-XIGKN,Male,46,No,No,No,No,0
8838-GPHZP,Female,25,Yes,No,No,No,0
8750-QWZAJ,Female,38,No,No,Yes,Yes,2
6918-UMQCG,Female,25,Yes,No,No,No,0
0675-NCDYU,Female,61,No,No,Yes,Yes,2
6339-DKLMK,Female,27,Yes,No,No,No,0
1346-PJWTK,Male,63,No,No,Yes,No,0
5088-QZLRL,Male,50,No,No,No,No,0
4397-FRLTA,Female,35,No,No,No,No,0
3057-VJJQE,Male,64,No,No,No,No,0
2302-OUZXB,Male,62,No,No,Yes,No,0
2270-CHBFN,Female,46,No,No,Yes,No,0
5982-FPVQN,Female,40,No,No,Yes,Yes,1
9107-UKCKY,Male,36,No,No,Yes,No,0
4654-ULTTN,Male,34,No,No,Yes,No,0
5546-BYZSM,Female,52,No,No,No,No,0
1492-KGETH,Male,25,Yes,No,Yes,Yes,1
4163-HFTUK,Male,34,No,No,No,No,0
8215-NGSPE,Female,63,No,No,Yes,Yes,1
8859-YSTWS,Male,43,No,No,No,No,0
1998-VHJHK,Female,36,No,No,No,No,0
0487-VVUVK,Male,49,No,No,Yes,Yes,2
5063-IUOKK,Male,56,No,No,No,No,0
4508-OEBEY,Male,41,No,No,Yes,No,0
0027-KWYKW,Female,30,No,No,Yes,Yes,2
2308-STERM,Female,58,No,No,No,No,0
5982-XMDEX,Female,42,No,No,No,No,0
6051-PTVNS,Female,31,No,No,Yes,Yes,1
2877-VDUER,Female,36,No,No,Yes,Yes,1
9152-AMKAK,Male,50,No,No,No,No,0
9432-VOFYX,Male,26,Yes,No,No,No,0
8049-WJCLQ,Male,50,No,No,Yes,Yes,2
6586-PSJOX,Male,62,No,No,No,Yes,2
9705-ZJBCG,Female,51,No,No,Yes,Yes,1
9670-BPNXF,Female,48,No,No,No,No,0
3913-FCUUW,Female,52,No,No,Yes,Yes,1
3301-VKTGC,Male,27,Yes,No,Yes,Yes,1
9555-SAHUZ,Female,30,No,No,Yes,Yes,3
0816-TSPHQ,Male,35,No,No,No,No,0
9932-WBWIK,Male,43,No,No,No,No,0
5286-YHCVC,Male,58,No,No,Yes,No,0
9115-YQHGA,Male,26,Yes,No,No,No,0
8963-MQVYN,Female,28,Yes,No,No,Yes,2
2458-EOMRE,Female,19,Yes,No,No,No,0
6542-LWGXJ,Male,46,No,No,Yes,No,0
5567-GZKQY,Male,58,No,No,No,No,0
1222-LRYKO,Male,21,Yes,No,No,Yes,3
2087-QAREY,Female,60,No,No,Yes,No,0
4423-JWZJN,Male,57,No,No,Yes,Yes,2
6490-FGZAT,Male,33,No,No,No,No,0
7452-FOLON,Male,45,No,No,No,Yes,2
2320-TZRRH,Female,38,No,No,No,No,0
4942-VZZOM,Male,40,No,No,Yes,No,0
7502-BNYGS,Female,29,Yes,No,Yes,No,0
6147-CBCRA,Female,34,No,No,Yes,No,0
6047-SUHPR,Male,60,No,No,Yes,Yes,2
9752-ZNQUT,Female,51,No,No,No,No,0
5666-MBJPT,Male,22,Yes,No,No,No,0
7312-XSBAT,Male,47,No,No,No,No,0
3096-GKWEB,Male,42,No,No,Yes,No,0
2371-JQHZZ,Male,54,No,No,Yes,No,0
0674-GCDXG,Male,20,Yes,No,No,No,0
1121-QSIVB,Female,39,No,No,No,Yes,3
4396-KLSEH,Male,26,Yes,No,No,No,0
2824-MYYBN,Female,43,No,No,Yes,Yes,2
6345-HOVES,Male,59,No,No,No,No,0
8318-LCNBW,Male,53,No,No,Yes,No,0
6469-QJKZW,Female,35,No,No,Yes,No,0
6370-ZVHDV,Female,52,No,No,Yes,No,0
5915-DGNVC,Female,47,No,No,Yes,No,0
6260-XLACS,Male,49,No,No,No,No,0
3566-CAAYU,Female,28,Yes,No,Yes,Yes,3
4983-CCWMC,Male,43,No,No,No,No,0
9103-CXVOK,Male,31,No,No,Yes,Yes,2
2896-TBNBE,Male,46,No,No,Yes,No,0
3841-CONLJ,Female,33,No,No,Yes,No,0
4475-NVTLU,Male,21,Yes,No,Yes,Yes,1
9386-LDCZR,Male,19,Yes,No,No,No,0
9585-KKMFD,Male,24,Yes,No,Yes,Yes,1
5399-ZIMKF,Male,58,No,No,No,No,0
0336-KXKFK,Male,43,No,No,No,No,0
5619-XZZKR,Male,47,No,No,No,No,0
3948-FVVRP,Male,43,No,No,Yes,Yes,2
0983-TATYJ,Female,42,No,No,Yes,No,0
6476-YHMGA,Female,63,No,No,Yes,Yes,1
0168-XZKBB,Female,34,No,No,Yes,No,0
3785-NRHYR,Male,40,No,No,No,No,0
4537-DKTAL,Female,26,Yes,No,No,No,0
5602-BVFMK,Female,58,No,No,No,No,0
6297-NOOPG,Female,41,No,No,Yes,No,0
